index,province,city,district,place,latitude,longitude,equipment,whole_body,neck,shoulder,arm,back,chest,abs,waist,thigh,calf,feet,cardio,muscle,authority,phone_no
,,서울특별시,서대문구,중앙근린공원,37.5747776,126.9122873,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,중앙근린공원,37.5747705,126.9123158,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,중앙근린공원,37.5748768,126.9140869,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,중앙근린공원,37.574925,126.9140797,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,중앙근린공원,37.5749278,126.9140833,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5577427,126.9402263,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5577297,126.9402461,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5577439,126.9402387,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5576968,126.940273,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5576745,126.940273,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5576634,126.9402606,등허리지압기/스트레칭로라,,,,,1,,,1,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5576609,126.9403042,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5578636,126.9408375,평행봉,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천근린공원,37.5579012,126.9408249,윗몸일으키기,,,,1,,,1,1,,1,,,1,서대문구청 푸른도시과,02-330-1395
